,ATPR,_id,air_temperature,amount_of_solar_radiation,nodeID,precipitation,relative_humidity,time,wind_direction,wind_speed
190,1009.0,597f97dbfb393e001402244b,,,7,,,2017-07-31T20:49:30.000000Z,,
191,,597f97dffb393e001402244f,,12.0,7,,,2017-07-31T20:49:34.000000Z,,
192,,597f97e3fb393e0014022454,,,7,,,2017-07-31T20:49:37.000000Z,,0.0
193,,597f97e7fb393e0014022458,,,7,,,2017-07-31T20:49:41.000000Z,270.0,
194,,597f9a2cfb393e00140225db,,,7,,94.5,2017-07-31T20:59:22.000000Z,,
195,,597f9a2ffb393e00140225e1,26.7,,7,,,2017-07-31T20:59:26.000000Z,,
196,1009.0,597f9a33fb393e00140225e5,,,7,,,2017-07-31T20:59:30.000000Z,,
197,,597f9a37fb393e00140225ed,,19.0,7,,,2017-07-31T20:59:34.000000Z,,
198,,597f9a3bfb393e00140225f1,,,7,,,2017-07-31T20:59:38.000000Z,,1.0
199,,597f9a3ffb393e00140225f6,,,7,,,2017-07-31T20:59:41.000000Z,270.0,
200,,597f9c86fb393e0014022788,,,7,,96.1,2017-07-31T21:09:22.000000Z,,
201,,597f9c8bfb393e0014022791,26.8,,7,,,2017-07-31T21:09:28.000000Z,,
202,1009.0,597f9c91fb393e0014022796,,,7,,,2017-07-31T21:09:34.000000Z,,
203,,597f9c97fb393e001402279c,,25.0,7,,,2017-07-31T21:09:39.000000Z,,
204,,597f9c9cfb393e00140227a8,,,7,,,2017-07-31T21:09:45.000000Z,,0.0
205,,597f9ca0fb393e00140227ab,,,7,,,2017-07-31T21:09:51.000000Z,270.0,
206,,597f9eddfb393e00140228f0,,,7,,95.0,2017-07-31T21:19:22.000000Z,,
207,,597f9ee3fb393e00140228f6,26.8,,7,,,2017-07-31T21:19:28.000000Z,,
208,1011.0,597f9ee8fb393e00140228fc,,,7,,,2017-07-31T21:19:34.000000Z,,
209,,597f9eecfb393e0014022904,,33.0,7,,,2017-07-31T21:19:38.000000Z,,
210,,597f9ef1fb393e001402290c,,,7,,,2017-07-31T21:19:43.000000Z,,0.0
211,,597f9ef4fb393e0014022912,,,7,,,2017-07-31T21:19:47.000000Z,270.0,
212,,597fa134fb393e0014022a90,,,7,,94.9,2017-07-31T21:29:22.000000Z,,
213,,597fa138fb393e0014022a98,26.9,,7,,,2017-07-31T21:29:27.000000Z,,
214,1008.0,597fa13cfb393e0014022a9d,,,7,,,2017-07-31T21:29:30.000000Z,,
215,,597fa140fb393e0014022aa2,,38.0,7,,,2017-07-31T21:29:34.000000Z,,
216,,597fa144fb393e0014022aae,,,7,,,2017-07-31T21:29:38.000000Z,,0.0
217,,597fa148fb393e0014022ab5,,,7,,,2017-07-31T21:29:42.000000Z,270.0,
218,,597fa14bfb393e0014022abb,,,7,0.0,,2017-07-31T21:29:46.000000Z,,
